ID,Director,STARmeter
nm1395100,Tuukka Temonen,458981
nm3863671,Matthew Victor Pastor,515128
nm10114277,Ravi Gundaboina,2245693
nm7145852,Omegia Keeys,478227
nm0302007,Carlos Galettini,372806
nm4258521,François Chang,2101617
nm4946549,Donn R. Nottage,261302
nm1665905,Mohamed Abdelaziz,336087
nm1306834,Jeremy Torrie,181678
nm3824378,Adam Nelson,507565
nm1371075,Goran Kapetanovic,114446
nm1233327,Abdul Majith,898553
nm8310243,Abbas Raziji,649557
nm0810862,Milos Smídmajer,685555
nm3253660,Shai Scherf,10018458
nm0477160,Kwame Kwei-Armah,74353
nm13194452,Khayri Salem,4836722
nm6847889,James Chee-Keong Wong,1278247
nm7409618,James D. Froio,4304446
nm8958973,Zhihai Chen,12691117
nm2032248,Erhan Baytimur,508020
nm9570778,Syed Fariz,564895
nm2388164,Dee Koppang O'Leary,62083
nm9061286,Alok Roy,6053910
nm7316607,Muyiwa Aluko,642019
nm3206324,Tony Perri,10050484
nm2207797,Kiyoshi Yamamoto,2108287
nm4107158,Emiliano Galigani,2019950
nm0684501,Efren C. Piñon,216459
nm8985680,Boris Kreuter,9721766
nm2858142,Ugezu J. Ugezu,1681456
nm7627059,Quentin de Jubécourt,1613970
nm0330049,Bruce Gordon,421439
nm6129539,Thomas Laine,1215561
nm1222110,S.M. Yusuf,4315674
nm8375442,Sanyukta Shrestha,12553373
nm2389521,Sky Deep Dietrich,9780968
nm5624293,Suraj Bhushal,7619913
nm6609880,Sophie Tavert Macian,10590882
nm4744679,Vasudev Keluskar,1217468
nm11530855,Vassilis Xiros,553530
nm4412233,Laurent Maria,156631
nm0816884,Umberto Spano,8701994
nm6320067,Michael Morris,729558
nm12379115,Arjun Singh,1108454
nm5043252,Ravi Varma,232597
nm9254719,Matt Bruneau-Richardson,1554378
nm8750895,Lucia Senesi,1372011
nm6667436,Raynier Brizuela,361014
nm4404175,Wu Lin,7371920
nm2771536,Pourya Azarbayjani,574327
nm8244839,Sunil v Panicker,3360886
nm2582532,Ravi C. Kumar,494452
nm8559093,Hamaseh Parsa,4931409
nm5087860,James Jaysen Bryhan,40420
nm6455554,Nitin Chandra,323813
nm0588577,Jeff Miller,130436
nm14539350,Young Min Lee,1176479
nm4645797,Daniel Dahl,12334329
nm0195779,Rolando D'Lugo,11409550
nm0160844,Kevin Chu,1305497
nm3378405,Jason Barrett,10373851
nm1837330,Freddy Cintron,843114
nm0360617,Howell Hansel,1247872
nm5100627,Mike Berry,641292
nm0281463,Leo Fleider,463630
nm0893452,Venugopan,491953
nm2779501,K.K. Dheeraj,2370356
nm14394764,Ryan Thomas,1479283
nm7435942,Dhwani Gautam,308540
nm0579739,Ely Mennin,1929842
nm0173684,Cristian Comeaga,391669
nm3567589,Xiao Zheng,877947
nm2205355,Rax Rinnekangas,1137414
nm4562344,Aaron Agrasanchez,8344354
nm7243220,Shakir Khan,1253777
nm0276414,Paul Fierlinger,274948
nm1592202,Johnny Terris,307140
nm2916071,Lee Doll,1121268
nm7595450,Ke Fei,3992050
nm3103376,Satoshi Kaneda,2025132
nm1939279,Scott F. Evans,1065705
nm1879136,Hugues Martel,741100
nm6184812,Joseph Springer Jr.,1071016
nm5486090,Teng Bee,946340
nm7342771,Lawraa,3860556
nm3440747,Curtis James Salt,6198550
nm5987375,Ricardo Mahnke,5787953
nm3580488,Annaiah,5926326
nm1840992,Robert Figueras,1449832
nm5917404,Christina Rohn,1657555
nm7049183,Vickram Kapadia,12936271
nm1138158,Adrian Sitaru,299512
nm0378408,Cecil M. Hepworth,195671
nm7183785,S.D. Ramesh Selvan,1402771
nm4179578,Moshe Khusid,12701900
nm0404431,Charles Hutchison,12855665
nm4136490,Jordan Kantola,890226
nm6347933,Arnold Fuentes,2548429
nm0139337,Fred Carpenter,263753
nm5622479,Reo Anzai,1910316
nm1280489,Seung-wook Moon,1280864
nm4805646,Savy Leiser,6118023
nm3580349,S.K. Muralidharan,1819568
nm1090509,Tyler Maddox,295384
nm6094066,Tim White-Sobieski,1584852
nm6880472,Petr Pavlicek,3332008
nm7476552,Jie Yuan,6625191
nm2755092,Jarrod Crooks,625914
nm0908076,Norman Walker,228430
nm0598363,Philippe Monnier,916099
nm0078519,Max Bervy,1472821
nm1443180,Hassan Zee,194975
nm5012129,Naoya Tashiro,4381401
nm3004047,Rob Herring,440609
nm6637431,Mark Dossett,1454899
nm3143609,Sean Kilgus,4131042
nm2957819,Edy Soto,1281437
nm4314553,Filipe Henriques,2116712
nm7816722,Xhoslin Rama,10579797
nm2502395,Erick Henson,4643950
nm1387665,Milford Thomas,745058
nm1522191,José Ángel Alayón,445132
nm5058894,Alyandra,2187645
nm3621730,Ian Loreños,497193
nm1363080,Avtar Bhogal,1697541
nm0717305,John Reid,1467521
nm7463679,Bhaal Singh Balhara,1640318
nm3587960,Brina,282679
nm2157182,Jayantha Chandrasiri,1134539
nm0317815,Margarida Gil,112426
nm0960937,Marek Gajczak,8004937
nm2970225,Ashley Christine Beyer,581329
nm1584558,Alastair Clayton,912237
nm5137243,Manish Manikpuri,10656733
nm0323873,Drew Godderis,194509
nm4732958,Kyle Romanek,195239
nm5611121,Millie Bobby Brown,236
nm0362429,Kadeem Hardison,8459
nm2461493,Yoshimasa Toki,5683939
nm4528617,Ana Delgado Martins,2110479
nm7547379,Lawson,7788202
nm3955037,De Miller,1178652
nm1780179,Tod Lancaster,13230188
nm3208001,Guy Daniels,10676666
nm2982442,Shane James Bordas,1929540
nm1360723,Saman Salur,310704
nm2496992,Ajay,47029
nm4820979,Nitish Roy,2231860
nm4222154,Chris Tasara,379365
nm3033952,Charlie Brown,11615263
nm2694702,Ryan Convery,10308281
nm2462148,Hugo Diogo,390605
nm1853556,Juan J. Moreno,4189902
nm2362700,Oskari Korenius,3582439
nm1962192,Upendra,81958
nm0632567,Shelley Niro,413854
nm3598081,Warren Wagner,1676678
nm0225225,Jon Dichter,1545480
nm3400715,Shekhar Das,2144753
nm4180855,Todd Rodgers,893322
nm0594121,Marco Mittelstaedt,802448
nm5221121,Landen Wakil,735913
nm0841106,Birgitta Svensson,1928473
nm3679594,Sudhakar Basanta,467296
nm1680385,Khurram Longi,758048
nm2063933,Bill Little,251709
nm3312198,Tsuyoshi Inoue,1120977
nm4531434,A. Liong Wong,11025809
nm1810522,Danny MAlin,152188
nm3022389,Toto Hoedi,1861655
nm2041748,James Breen,249131
nm3035485,Derek Purtell,6995376
nm0004709,Giuseppe Andrews,14198
nm2550533,Nanang Istiabudi,964214
nm4717125,Arnold de Parscau,649036
nm0899800,Ashoke Viswanathan,904970
nm1204164,Raja Sen,349361
nm5139353,Prasad Valacheril,1371388
nm3252054,Armin Schnürle,976924
nm3035371,Abbas Fahdel,100258
nm1906613,R. Surya Kiran,1603594
nm0028333,Glenn Andreiev,671575
nm0488289,James Larkin,48178
nm1508033,Julián Lara,346924
nm2607000,Mukund Moorthy,11067302
nm1985490,Mark Jenkin,38780
nm1136409,Shadan Hashim,11913088
nm1440861,Romuald Beugnon,1843868
nm0901179,Dustin Voigt,533968
nm1298450,Richard Buntario,11811684
nm0286924,Willi Forst,132973
nm0802688,G.P. Sippy,337503
nm0006358,Shobhna Samarth,65284
nm0367990,Walter Hasenclever,5798145
nm1227942,Omar Khlifi,10631140
nm0081288,Rudolf Biebrach,775730
nm0870052,Jack Townley,6231798
nm0378431,Heinz Herald,1523542
nm0693398,Richard Pottier,880751
nm0822414,Penrhyn Stanlaws,4605795
nm0124279,Francis X. Bushman,20585
nm0654836,Sinasi Özonuk,990126
nm0367795,A.R. Harwood,656528
nm0745055,Paul Rotha,593180
nm1231581,Sushen Bhatnagar,816925
nm0834496,Vladimir Strizhevsky,429799
nm0298288,Lester Fuller,1575446
nm1171812,Krishan Chopra,963960
nm0822801,Richard Stanton,1670888
nm6551584,Aksel Lundin,10433142
nm0798161,Manuel Silos,935885
nm0505354,Joseph Levering,5532177
nm0717046,Frank Reicher,83165
nm11180382,Meridith Cole,12643365
nm0153713,Charley Chase,53875
nm0128650,David Cahill,547254
nm0655186,William R. Pace,647884
nm0531866,Normand McDonald,484054
nm0169243,Bennett Cohen,10345529
nm4768216,Li Cheuk Chun,2842569
nm0332651,Roger Goupillières,1123789
nm0336339,Ralph Graves,211763
nm0720348,Jon Resnik,7204317
nm0561360,Raju Mavani,423659
nm0067033,Hans Behrendt,868705
nm12002926,Sau-yin Ma,7073759
nm0407530,Ansa Ikonen,437791
nm1381722,Aaron Stevenson,245945
nm0125228,Lawson Butt,449665
nm0539585,Pervez Malik,3091748
nm0392709,Allen Holubar,503281
nm0271344,Seymour Felix,4346284
nm0501713,Stanislaw Lenartowicz,1129621
nm8111244,Jack O'Donoghue,4930355
nm0548845,Harvey Marks,735460
nm0769241,Phil Scarpaci,1367990
nm0406866,Michael Aki,729928
nm0181784,Ron Cosentino,1344082
nm0078442,Marguerite Bertsch,680732
nm10021062,Rajiv Kumar Biswas,532982
nm0071665,Chester Bennett,5196095
nm1476110,Manouchehr Zamani,9245473
nm0450230,Henry S. Kesler,708581
nm0030533,Nisar Ahmad Ansari,165967
nm0581683,Bannister Merwin,1014869
nm0853193,Stanner E.V. Taylor,740102
nm0764090,Francisco Santos,7132916
nm1110725,Prabhat Roy,588934
nm0823906,Wolfgang Staudte,141537
nm0035289,Pierre Armand,1900892
nm0499245,Paul Legband,1331850
nm0209458,Robert De Lacey,2020876
nm0605925,Royston Morley,531342
nm0908624,Edgar Wallace,70703
nm0078895,Becky Best,4591089
nm0643138,Max Obal,1276451
nm0854397,Catrine Telle,932413
nm0009205,Leon Abrams,951368
nm0126652,Rainer Bär,2129785
nm12449165,Alex Dove,565965
nm2930302,Rahman,894007
nm0419365,Nandlal Jaswantlal,446726
nm0605034,Sidney Morgan,7741400
nm0904504,Sushil Vyas,704651
nm0211602,Roy de Silva,1469041
nm0838432,Jamil Sulong,1283588
nm0331482,Heinosuke Gosho,317468
nm0367556,Jack Harvey,2410009
nm11838326,R.K. Joshi,12861266
nm0727355,Carlos Rinaldi,4583049
nm0666852,Heinz Paul,1059918
nm0007114,Sonali Bendre,28456
nm0545217,Siro Marcellini,1697511
nm0717126,Max Reichmann,985384
nm0583953,Alexis Miansarow,1995141
nm0642652,John O'Shea,35222
nm0347649,Sajjad Gul,6831153
nm0679002,Herlander Peyroteo,4372032
nm0946994,Ming Ye,10199126
nm0213364,Serge Debecque,8403203
nm0320891,Girish Trivedi,5993017
nm0532551,Alfred Machard,6874461
nm0405271,Martin Hynes,104579
nm0320592,Franco Giraldi,218196
nm1108332,David Aponte,903004
nm0028636,Del Andrews,574546
nm0560543,Kurt Matull,1668085
nm1029587,Armando Garces,165138
nm1096903,Conrad Glover,526642
nm0734845,Gösta Rodin,10188182
nm1893855,Josh Appignanesi,352558
nm0239161,Cenek Duba,12498118
nm0148187,Nicholas Celozzi,83562
nm0796198,Nicholas Siapkaris,7040848
nm3454870,K. Rajeshwar,2149227
nm0785287,Juan Antonio Serna,925934
nm0304221,Félix Gandéra,6486450
nm0068167,Drew Bell,655339
nm0291587,Irwin Franklyn,1739395
nm0439245,Eino Kari,5789835
nm0202545,Ravindra Dave,630412
nm0181871,Nelo Cosimi,3935616
nm0059400,P.C. Barua,495380
nm0548098,Hubert Marischka,927301
nm0570821,Thom McIntyre,720703
nm0707413,B.S. Rajhans,1502171
nm0729524,Fernand Rivers,1430953
nm0380702,Ramsey Herrington,12563199
nm0288986,Finis Fox,1944144
nm0291838,Joseph Franz,130555
nm0054310,Santwana Bardoloi,5326010
nm0437781,Ramesh Khanna,189046
nm0316251,Alfredo Giannetti,309270
nm0724604,John Henry Richardson,48406
nm0620527,Konrad Nalecki,5733807
nm0283976,Reginald Fogwell,9861900
nm0839348,S.U. Sunny,731438
nm0637507,Wilfred Noy,423011
nm0406591,Tancred Ibsen,325390
nm0159271,André Chotin,1629675
nm0016657,Manuela Alberti,1583756
nm0470729,Jirí Krejcík,1193327
nm0151404,Ken G. Hall,207949
nm0046995,Ching-Jui Pai,636331
nm0043472,Torbjörn Axelman,1355730
nm1276404,Nong Lin,3937407
nm4990431,Normann Bjorvand,1353799
nm1303218,Tian Xie,1397747
nm0707395,Lenin Rajendran,1121325
nm0042887,María Herminia Avellaneda,1099285
nm1253364,S.K. Subash,12853892
nm0097890,Piyush Bose,491800
nm10980676,Leonid Khromov,294223
nm6791085,Jared Allmond,578937
nm0783995,Aravind Sen,1467540
nm0490573,Kar-Yung Lau,276192
nm0412217,Viktor Ivchenko,1837603
nm9301226,Payoong Payakul,797340
nm0000838,Daniel Baldwin,10227
nm12388222,Alex Hrisanthopoulos,1188521
nm0858235,A.C. Trilogchander,407701
nm0244335,Iqbal Durrani,285627
nm0350453,Jake Gyllenhaal,34
nm0797625,Norodom Sihanouk,345508
nm0065496,Lars Becker,176967
nm5313125,Jane Schoenbrun,12485
nm1151007,Siddalingaiah,1493589
nm0666675,Jayoo Patwardhan,870924
nm0305812,Gonzalo García Pelayo,130680
nm0311058,John Gazarian,2121514
nm0122268,Pitradjaya Burnama,708328
nm9191327,Sam Hardy,635911
nm0160540,Anthony J. Christopher,897431
nm1227840,Nurhadie Irawan,13173113
nm0233608,Alejandro Doria,254932
nm0818899,Martin J. Spinelli,603608
nm0619054,Sudarshan Nag,1028458
nm0150056,Chalong Pakdeevijit,365830
nm3979831,Destiny Soria,103847
nm1558334,Jennifer James,209123
nm11134347,Erica The Robot,1191242
nm3083652,Giselle Andres,257376
nm1624095,John Mills,8465366
nm0571548,John McKenzie,815748
nm1772473,Javi Araguz,13178079
nm0317171,Ross Gibson,5173106
nm0613583,Mahadi J. Murat,601262
nm2133944,Mohammed Shebl,1531036
nm1212046,Jack Fisher,540139
nm0109626,Bo Brinkman,23175
nm0320952,Roberto Girometti,386169
nm2410069,Justin Murphy,228122
nm0451868,Rezo Khotivari,2936613
nm0759988,Mauro Gia Samonte,1210444
nm0174888,Gerald Conn,162997
nm0767563,Vladimir Savelev,4080146
nm2511290,Abdi Wiyono,10928587
nm0682495,Wendell Pierce,3238
nm10260139,Tiffanie Bess,4008879
nm3849582,Lisandro Boccacci,84800
nm0437710,Maria Kaniewska,527586
nm0317775,Haim Gil,10706340
nm0467765,Yevgeni Kotov,1538086
nm0431671,Masoud Jafari Jozani,594762
nm0454879,Jean-Claude Roy,176830
nm0469645,Remi Kramer,1176359
nm1117903,Manju Dey,10684865
nm0882747,Mesut Uçakan,291209
nm0881764,Peeter Urbla,874423
nm2965776,Ella Lentini,28352
nm5628592,Abraham López,927165
nm1825133,Hao Fang,1542189
nm1309874,Jett C. Espiritu,1298131
nm10187096,Zahir Omar,234430
nm1336172,Erik White,122097
nm1517678,Hung Kuan,1989859
nm0258985,Bente Erichsen,1133637
nm0212543,Saroj De,8001891
nm0903088,Rolf von Sydow,283587
nm0426510,Aaron Kim Johnston,489511
nm0337843,Don Fox Greene,408496
nm0024619,Pino Amenta,166361
nm1515496,Kanak Mishra,283070
nm1651766,Debbie Berman,196489
nm0331146,Charles Gormley,565168
nm1184301,Amirjan,4762248
nm0203936,Robert Davies,1206909
nm0147826,Jorge Cedron,713505
nm0385758,Arjun Hingorani,511305
nm1086509,Satpal,903452
nm0813449,Zoran Solomun,2126887
nm0817974,Jane Spencer,271664
nm4684113,Thordur Palsson,66348
nm4973870,Ron DeCaro,292806
nm0356372,Bruce G. Hallenbeck,363613
nm1184567,Giuseppe Calandriello,1923469
nm0288975,Rolf Olsen,155173
nm0001497,Tobey Maguire,2005
nm1819097,Rehman Naushad,1907588
nm4558775,Emmanuelle Pickett,184306
nm1308650,Siu-Jun Wong,6358959
nm1907385,Kuan-Jen Yu,8088185
nm3938246,Mitch Jenkins,165781
nm1273328,Ghislain Vidal,7813541
nm1278050,Guangyuan Yang,1829755
nm6615399,David Prindle,622777
nm0690905,Olaf Pooley,64338
nm1251846,Mukui Jing,1292445
nm0707391,Dr. Rajendrababu,1169406
nm2843347,Richard Martin,5784742
nm0945293,Hiroyuki Yamaga,267042
nm1947466,Shay Kuehlmann,926635
nm0136622,David Cardoso,74979
nm0276072,William Field,5408770
nm5102114,Dean Turner,3101971
nm7817454,Ashok Ghosh,950347
nm0247647,Gordon Eastman,288840
nm1121795,S.M. Abbas,340150
nm4846978,Dragoslav Ilic,8684933
nm11883829,Michael Leo DeAngelo,306085
nm0826836,Bernhard Stephan,1531451
nm1345519,Nestor Arsenal,4008380
nm0112409,Philip Brophy,301099
nm4620941,Hugues Gentillon,10043820
nm0422645,Yang Jiang,8405169
nm0474840,Naresh Kumar,364662
nm7787337,Nelicia Low,675987
nm9536240,Antonio Simmons,361406
nm6392232,Soda Jerk,368589
nm3879195,Martin Melnick,1197948
nm3531329,Dokdin Kanyamarn,7801393
nm0822334,Zbigniew Stanislawski,10552931
nm0155233,Guoxing Chen,1353702
nm9204488,Toranong Seechua,1866042
nm0695256,B.V. Prasad,1980828
nm1748924,Borja Crespo,2064586
nm0092543,Alberto Bojórquez,501999
nm6264175,Jamshid Mahmoudi,483343
nm0378503,Andrew Herbert,1401620
nm11904878,Grs,1715607
nm2981395,Stefano Chiantini,437786
nm1907554,Kaushik Ganguly,153309
nm1147741,Mario Balsamo,2347003
nm3357513,Chung Lee,238851
nm0133357,Eduardo Campoy,331446
nm5208945,Michael Conroy,448662
nm6370628,Rich Praytor,1060615
nm4643507,Adilkhan Yerzhanov,61843
nm1481591,Balaji K. Kumar,297771
nm1900694,Alfonso Zarauza,958694
nm0619865,Íñigo Vallejo-Nágera,567568
nm0151858,William Chang,116692
nm0408061,Ahmed Imamovic,511347
nm2041192,Eduardo Arias-Nath,7321225
nm5699512,Balakrishnan,1289574
nm3184458,Olga Lydia,1683468
nm0434382,Bin Katô,1118210
nm3611742,Ainosuke Shibata,12204103
nm0619177,Masahiko Nagasawa,13220066
nm5331112,Peter Handford,3277759
nm5533688,Ulas Gunes Kacargil,6706320
nm0316216,Giulio Gianini,1673016
nm10939157,Lê Hà Nguyên,2223769
nm2240132,Marcin Sauter,630636
nm0463581,Timo Koivusalo,249957
nm11179902,The Khit Nay,12832622
nm0939149,Jobic Wong,1979611
nm0080248,Santhana Bharathi,184964
nm0829783,Rod Stewart,1955505
nm1204572,Vlatka Vorkapic,321349
nm1058114,Davide Cocchi,2284057
nm0228013,Djibril Diop Mambéty,97427
nm9470144,Suphakorn Riansuwan,3259947
nm0009302,Hadi Abrar,552369
nm5559177,Wirat Hengkongdee,8775151
nm0918665,Jack Weis,245997
nm0460006,Matjaz Klopcic,791909
nm0387683,Richard Hobert,188968
nm0304787,Armand Garabidian,591419
nm0185277,Vincent G. Cox,1339933
nm0514852,Renata Litvinova,102245
nm0058885,Richard Bartlett,212780
nm9909582,Shahi Kabir,125837
nm0791007,David Sheldon,346235
nm7181426,Eswar Kotravai,1446280
nm10253535,Vinay Balaji,1569721
nm2726401,Gabriel Alfonzo,2064545
nm0439302,Varuzh Karim-Masihi,575419
nm0678203,Vladimir Petrov,420406
nm4300797,Joshua Bruening,1811153
nm0284943,Randall Fontana,612063
nm0885504,Jean Valère,946971
nm1146281,Adrianto Sinaga,761074
nm1943179,U. Wolfgang Wagenknecht,501476
nm2807761,Dan Schneidkraut,576370
nm0692388,Amado Portillo,1889639
nm0687384,Allen Plone,336876
nm0580434,Mario Mercier,1776408
nm1077277,N. Maharajan,538858
nm0814672,Agim Sopi,686575
nm0554556,Basilio Martín Patino,330101
nm0346470,Enrique Guevara,704403
nm5137362,Justin Price,175021
nm1118549,Yi-kwan Kang,12492315
nm3020655,Rory Feek,204635
nm7293445,Denis Frison,7055223
nm5639771,Kurt Braun,2698992
nm10411890,Ashok Thiagarajan,591510
nm0009685,Arturo Acevedo Vallarino,796996
nm0739501,Manuel Romero,1395964
nm8522843,Dong-Eun Lee,869790
nm10725670,Jose Carlos Vargas,1093247
nm1110888,Muppalaneni Siva,775160
nm0756487,Naresh Saigal,483443
nm1942726,Owen Drake,973358
nm7518789,Suttasit Dechintaranarak,2526424
nm3853784,Jack Moik,526820
nm0396378,Harry Houdini,37744
nm0746163,Pierre Rouve,1203396
nm0266735,Pasquale Fanetti,111427
nm5406664,Nagwa Ibrahim,3417917
nm12211467,Santhosh Lakshman,1828125
nm1981653,Thean-jeen Lee,1405016
nm0820081,Anthony Squire,365646
nm4807084,Colinda Bongers,658489
nm0290956,Hubert Frank,142529
nm0520569,Olivier Lorelle,1374393
nm3700023,Seo Lee,7446523
nm4368334,Julio Jorquera Arriagada,76897
nm12205644,Nambikkai Chandru,10670088
nm12391730,Gerardo Ravelo,1981127
nm0698327,Steve Procko,11085537
nm6428126,R.H. Bless,11048405
nm1206032,Dilip Shankar,478220
nm1079061,Brian Paulin,159431
nm3374048,Mehmet Bahadir Er,338098
nm4448072,Federico Brugia,584538
nm4272375,Marcia Paraiso,1378155
nm10385765,Orkhan Bayramov,6172815
nm7594212,Premsai,12599760
nm0033986,Jane Arden,217762
nm4459896,Ben Cura,37842
nm7620471,George Brianka,13015062
nm0804080,Slobodan Skerlic,161426
nm1393412,Dan Worrawech Danuwong,606434
nm1974938,Ritchie Steven Filippi,479115
nm0568478,Ross McElwee,127989
nm7745473,Jong-Hoon Lee,3619995
nm5928226,K.M. Chaitanya,823067
nm0902025,Eduard von Borsody,508270
nm3756711,Alexis Gambis,813849
nm0904723,Alberto Vázquez Figueroa,383532
nm5697766,David Hollands,1686027
nm4438459,Pablo Fernández,6498858
nm7729492,Asim Raza,599937
nm7821194,Agus Pestol,376386
nm3693966,Ben Greenblatt,11659735
nm3668052,Yesim Sezgin,589828
nm0768902,Jacques Scandelari,245523
nm0151539,Chandrashekhar Vaidya,142538
nm0012188,Joseph Adler,480045
nm11011800,Annapurna Basu,11623991
nm0688364,Hans Jürgen Pohland,331511
nm0825842,Hans Steinbichler,259352
nm0548474,Stratos Markidis,584394
nm1103147,Igor Mirkovic,137577
nm0134341,Mateo Cano,1125337
nm7966406,Clifton Childs,1734131
nm2805645,P.J. Woodside,5930881
nm0687475,Claus Ploug,3761115
nm0229665,Marek Dobes,1926237
nm3965946,Juan Daniel F. Molero,942005
nm7769475,Pingyuan Zhang,3933407
nm3458096,Natthaphong Ratanachoksirikul,6854126
nm1217514,Rodrigo Ordoñez,502215
nm0846552,Tofig Taghizade,1324648
nm1241017,Biljana Cakic-Veselic,7985719
nm1738794,Israel Cárdenas,431139
nm0259611,Fridrikh Ermler,1035863
nm0451576,Iosif Kheifits,587106
nm0846550,Naser Taghvai,189085
nm0651822,Bill Osco,189488
nm0305771,Gabriel García Moreno,1290330
nm0793010,Hui Shi,675249
nm0343275,Richard Groschopp,12875355
nm0084983,Stig Björkman,407491
nm0539507,Antara Mali,83336
nm3330541,Saro Varjabedian,351304
nm2280566,Cristian Maximiliano Barrozo,7996517
nm0406624,José Luis Ibáñez,2096551
nm6576882,Chinaza Onuzo,437608
nm8083784,John Fredericks,2024930
nm2752754,Sarthak Dasgupta,194950
nm4323528,Ghaz Abu Bakar,703092
nm4312193,Bazz Hancher,372360
nm3454695,Ted Moehring,713471
nm0332516,Will Gould,188475
nm0398866,Ann Hu,469092
nm0850816,Tomotaka Tasaka,564932
nm0218934,Daniel Dencik,225044
nm5422983,Mohamad Issack,1047784
nm0411866,Daisuke Itô,432984
nm1916529,Micol Pallucca,6569931
nm0274729,Robert A. Ferretti,230393
nm0621415,James Nares,1246277
nm0930621,Garret Williams,462182
nm0268468,John Farris,338060
nm0685333,Tayfun Pirselimoglu,74628
nm0312607,Jonathan Gems,208786
nm0514908,Ching-Chieh Lin,5864647
nm2904094,Chris Nickin,1344042
nm1700682,Ward Crockett,365806
nm2075060,Brad Ellis,1091648
nm8018568,Ke Lu,8904830
nm11022060,Fabrizio La Monica,1989423
nm1054800,Jonathan Wyche,1510178
nm6176338,Narendra Singh,725522
nm0457048,Mike Kirton,253307
nm7021588,Naga,935318
nm0505740,Vasili Levin,10828411
nm4121509,Donald Bolton,686618
nm0896480,John Vidette,625772
nm0950710,Brandy Yuen,373356
nm0690110,Jesse Pomeroy,471173
nm2091710,Dylan McKay,329752
nm8624644,Cory Mack,7222036
nm5965104,K. Chandru,234599
nm7483156,Sai Kishore Macha,611119
nm1776036,Tiziano Mancini,860432
nm8601186,Mallik Ram,166938
nm5426245,Damion Damaske,12842651
nm3148679,Joshua Gil,561044
nm0707534,Reema Rakesh Nath,487432
